"Inflation, GDP deflator (annual %)",1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
San Marino,,,,,,,,,,,7.17914998173146,5.63265654701834,12.738696090644,20.2464524658808,16.9831165325425,17.4542226436001,18.4768862624804,13.9455038740195,15.4509988145386,20.815705307757,18.7868932789988,17.5410528094645,15.0969028805761,10.761903444278,9.17452494987208,7.48846251168263,6.00925890747706,6.65040624811233,6.19731446067264,8.39439457391976,7.54144731171402,4.39976733977217,4.26035508540323,3.87117913513974,5.33015179581497,3.99804032775614,1.6942239168074,1.72965744542906,1.56861191148741,2.62872344149257,2.69384745048467,2.37561650168946,2.41355589014056,1.93239981811615,1.8775339227743,1.94710076833789,1.74037120712572,3.23051890808159,,,
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.28342598999467,5.39157806924608,8.26854191311126,15.2857337578451,20.6068550985469,19.1685302123707,26.5747241556162,13.5503888050641,11.739547121927,12.1139439095732
Saudi Arabia,,,,,,,,,1.01666603570503,-0.222321892756653,12.6802747108424,1.58543502183565,11.3814266641993,134.029988400776,-2.61636492467993,22.1490503763841,8.22262648090319,5.35971994844864,25.56749637842,36.6692221745895,8.72532371501207,-5.22991885424592,-7.46499520978062,-2.5660457062146,-6.43758829592481,-18.573598191729,3.79686537875909,-4.83853410877745,7.96417191575331,13.0637083808249,3.08185695673626,-0.808301988677556,-3.07193286323593,0.974326461215313,5.84017202295601,7.10555610605948,1.95324070132298,-13.9701713112886,11.2491010721316,11.6448158461539,-3.41008181652478,2.89477540333867,5.70480115901661,10.8311462523087,19.3360844511758,9.48722275774958,5.87513603934624,18.793159887265,-20.9896445477672,14.3622282671599,19.839436428826
Senegal,2.46857745585271,2.5392476890725,1.48655559200206,1.99535027817265,0.452820817212924,0.416222723037364,1.33299888552534,-0.542368635310339,6.86677564860754,2.04286037125436,3.001808318264,4.10363947488273,7.68439771460648,16.7611950812061,11.629144478402,3.78921486499434,8.16395466649185,6.77263191970465,9.70658130866732,11.5287210944425,10.9983440579555,9.76732986341744,9.2742128443381,7.79123894354561,8.99146801614445,5.73763336689819,-1.59047933067066,-1.4026784953559,1.51732245006404,-0.017871231774251,-0.724203056998093,-0.929277278416208,-0.129641235253487,33.8910816470057,7.3678929984047,4.31661328293246,2.05068764820669,2.75598023858778,0.353695531233072,1.93561878622648,2.61385332634292,3.29982234006478,0.518492105094865,0.499623153669759,2.40203157246096,4.14092572857537,5.60608904176527,6.54690651876028,-1.47813032686611,1.40686731803832,3.20072868068206
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6877289012056,42.46175470718,77.3868957614944,88.3834066886532,22.5527661173852,12.7427416486541,12.2034708181193,15.6818507534678,12.4984584413614,10.0995577859396,12.6080152087312,5.64462192203956,9.09589532431068,8.60499503980874
Serbia and Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia excluding Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,1.45690304793543,0.599023072610038,-0.002467029711383,4.37958881291564,-49.4222790062954,3.2133549306959,2.03924085901343,3.39807157600534,2.35162374020157,2.9053780370013,1.5744304614615,27.7112185783916,12.5480745057637,20.9343686909154,13.5072363982834,9.13566204587914,43.7449652896094,-0.398112881243179,17.0338496396276,22.0159257828564,12.4090387545468,0.755673151404324,4.33445689608733,2.93044335898843,1.51364915549411,6.74528940161008,4.13710899313153,3.85845310610773,2.46492333288064,5.59952753627616,-2.04315485186655,4.6795616383011,4.10201624527309,0.961122457929761,-0.774639402387976,-1.53645660768214,1.08375465191908,4.3658538866119,2.05663287791347,1.25195040469828,6.15675924444854,3.61316392297101,5.9468320913976,3.94957468422791,21.9207727202372,2.10053639825966,10.6890175071325,34.6244684015109,25.1637261441001,-4.89034285699363,2.2411853113861
Sierra Leone,-0.000005298597543,0.000001458807148,0.000002577931554,0.000002017420613,5.19691195255794,2.7334687024901,-5.8507136325302,6.66699771718757,14.1649445160313,-2.14247557854328,-6.92937203368518,5.95029192274912,23.2251583628974,14.1609028068056,8.86874493566026,8.28419864503336,19.7469528474347,23.8501125001079,11.5357120627133,-6.00873099668931,8.69831192315846,18.5016267416889,19.4389515906976,39.7672593407337,68.88971594772,78.5037961246861,165.676639860592,64.2882482655701,61.49127681865,70.5915458324012,128.770022814042,82.023527039733,26.7236626543024,25.0640281708804,33.5973896277799,25.5744881635235,15.5941157488438,27.0475818155917,25.0291856076775,6.11141421323038,1.78959340803866,-3.69232945436536,8.39862940799208,18.3389095622528,12.8611752487054,9.62385692212875,10.7798660447815,11.2,5.24439856449138,14.3544400475406,17.8301886792453
Singapore,0.813001802326681,0.887786804676154,3.53409564468672,0.359851493597475,0.154888245320222,1.47184591491163,0.571205159701776,1.37950526157493,2.40263099959776,1.67934340521036,5.19478650239871,5.5495577485654,12.6922691407496,15.8881647244412,2.29971537300393,1.70373757644302,1.37715565647834,3.12629260848753,5.38280030447167,11.0881625687407,5.95604532886026,4.32982473784224,3.15452339904884,0.58237177143971,-1.43109207142962,-0.868947315673822,0.457468555265621,5.69667990717954,4.27680812784055,4.37815091161507,4.13985372383563,1.40918232763423,3.45277966213413,3.53297694010625,2.82979054442561,1.05160016999186,1.24306706419839,-1.35721003364431,-4.78299284798726,3.63744374955883,-2.22213536300785,-0.879078003186379,-1.50779423703572,4.38312449822797,2.07313782455446,1.99137669063987,6.1639601167709,-7.64520771930245,0,8.53407127741693,0.503548675103914
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,1.72358925750878,0.013791023750216,0.021983937076556,1.73887160735391,2.80608294055588,6.85713415533557,34.6191257418689,11.4310136503861,29.776813459448,13.4484871340348,9.89107210949717,4.19849508687382,6.15465724157036,5.07325709304345,7.36160934256655,9.41714813836343,5.0167143919932,3.87409235037184,5.3100006251198,5.8485694080362,2.38184062416519,2.94194631124336,1.11284651976416,2.86078437785716,-1.18157028564609,0.491641303203465,1.63783974312072
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.9277772162735,208.17541329701,37.0801952742971,22.5892387387034,29.233002066443,11.2891448806275,8.52427645690443,7.03190335042446,6.56828601131485,5.22337965829995,8.65155603401939,7.58475371478249,5.53278973859001,3.2708163209054,1.66005894111456,2.11364440044083,4.17296942522816,4.12435758460849,2.96371089207281,-1.06698039061172,0.804995932765976
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.24697306777166,13.1655233648741,13.5879893961904,6.94735936735935,6.84409342272202,12.1527118112861,6.25788767468967,5.60582815229773,3.31924550238911,10.7022723145794,3.73526583055272,12.2339490723563,1.70284643865722,7.16698019479856,5.3008409837805,4.26297532316664,16.5684295812155,3.98247372127256,-2.02429149797571,5.60747663551398,7.33944954128431
Somalia,9.78760222945496,-0.824029645492217,3.2961720404832,13.1034263111973,12.894923066811,-3.20636522705703,-0.324413640171088,3.39737536562789,6.52238469241185,0.688919330752455,1.84375810723097,11.9902115114605,11.613334407858,13.0714237783859,16.8786199809952,14.7313164665514,9.79471491224135,14.6367490372443,13.0484403521017,100.903175111757,20.1260181772236,26.8305926141784,32.0053648577036,71.6705200148167,29.6089683348948,33.5268176563783,32.6547694630038,69.8473700922155,97.4166726279277,215.466800659982,,,,,,,,,,,,,,,,,,,,,
Somaliland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,1.26072429568413,0.593352290032527,3.32676574919732,1.69747152209354,0.318914614069655,4.3882898748401,4.07643620713824,3.85675763749424,7.63202991428042,4.28297380709731,5.98031025517984,11.0166167169242,18.3284717829729,15.9009966544198,10.6705793288612,10.4168509432811,11.1685317873297,11.679670973054,15.1305399880161,24.9146296272248,9.92726309916027,13.9363854784126,16.5688393110835,11.5196711490763,16.8005641315303,17.0617303570169,14.497506164601,15.1832099103383,17.2587987939512,15.5215072056783,15.727008694067,14.5711517216375,13.0875688743451,9.59401015437898,10.2503259527657,8.08966150709955,8.10647544821852,7.71041281335947,7.07322944825539,8.80954479288481,7.66692593730515,10.749452406287,5.55022978255842,6.37189422568967,5.44467392510137,6.52761311561964,8.07894945030038,8.29814788900963,7.65063241880537,7.86160857528444,8.00561709793162
South Ossetia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,2.4663897537154,6.09584162348533,7.84537469002127,6.25431961479725,9.1648666470405,8.17374335983258,8.53771908823992,5.91113010893518,5.13325064181124,5.86546516392413,7.84602139556752,8.51792474425952,11.8495954165237,15.9451093437231,16.781781869611,16.4899217225748,23.3830701676366,20.6310423078844,16.9316314871243,13.3548269982679,12.351192291598,13.5823233391188,11.8842457724866,10.8647336683376,8.59547947081143,10.8788165111865,5.94419830510124,5.93612620369524,6.89619407945065,7.32625116725332,6.93513949773204,6.71077119593345,4.53724124037373,3.87984200921893,4.93312972586877,3.45862790220389,2.38405321554612,2.48006884014612,2.62698262422205,3.39429573164725,4.19220821382471,4.35308949010999,4.16260967187559,4.04264133909635,4.34394446911614,4.14048309158328,3.2676822547939,2.37444942212852,0.073730324652189,0.404831234367606,1.37875017118678
Sri Lanka,-1.7087872235963,-1.36545069338935,1.63756273240139,2.47761637995573,0.242007514413771,-1.80355243730973,1.83888452103429,12.0879033433263,1.30794488611276,12.5084656095064,1.4984569895911,8.96686045791148,12.7486068783731,24.3787262732469,5.35030824850344,9.97557125014903,14.6910697976614,10.9178841142811,15.3973131631341,19.9775050422496,20.8853050052751,12.1010480735211,16.9068444519139,20.3005052227707,0.583914404204307,5.91728241011491,7.75149161902384,10.1170254792398,10.9231632601222,20.0632699971699,10.624009673793,9.40369694834089,9.88445932795479,9.77050033529172,9.30352793483442,10.8174207857019,8.92457451840872,9.21406445388344,4.16276325164102,7.27734130625377,13.6647490918225,11.8125652680428,5.14913842542964,8.8014924612305,10.4187267513899,11.2778811075744,14.0275701144305,16.3270915737368,5.87979197354093,7.29896995528314,7.84801395187394
Sudan,8.55893602869852,1.59303512820163,4.71284035447721,3.90063006966544,-2.39889148529645,6.3940564908344,6.76057613299881,2.36802453562734,8.61675702448875,7.32063827605638,6.55518521978603,14.3126227819323,23.1515829823495,15.4390854293382,5.28426618474897,6.86602237775746,17.4017511337913,24.9123137172832,23.9731670109805,22.0268916017487,24.9785755697262,30.5901713186955,26.0586637517284,33.6363210866461,46.1687517233251,28.6429034111502,25.8911865322237,78.8628328905108,36.7386461864906,66.2356005273101,88.7728451348139,109.233645834044,97.4873495522878,159.266975978464,104.555029967104,32.5622539245564,47.5834460419469,17.662272388841,15.8235748654479,8.74827054782392,2.40599235187571,8.26692074575818,9.82695715684234,18.3863190645095,12.1947391961279,6.46082574430424,7.73088266007396,21.014159023496,-0.259888114657613,17.6081667311587,0.000000000000028
Suriname,,,,,,,,,,,,,,,,12.3359224666003,14.9999639546585,6.79555794329991,13.1203879391976,7.15833911801387,11.7033789915177,4.86319510679907,-0.441146062294734,1.70067979575954,2.75656425175499,5.53930792074127,27.0489719865289,9.2547742773582,5.77802802202434,43.8558710969181,12.3277374091706,35.6500068409187,159.014462181573,439.016499909198,273.93267434382,11.099972284139,1.90006617231144,0.104177291210192,103.214391933578,54.7500904135847,35.1773132124979,45.252442430108,23.0795824334936,12.8926393114311,15.5016644064425,41.617112436797,6.42520122120456,15.5211435378201,6.93406295660873,7.39523115891902,
Svalbard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swaziland,,,,,,,,,,,7.12484161255685,9.62726351813193,25.2306777620273,10.2889483905366,4.21373133123572,13.5702761125344,10.4461291293859,10.5599571568415,13.5877073275485,8.20953892158426,3.51034173297269,15.1796766655065,4.7369359107623,11.0649626530207,5.98736392990527,13.9165859607735,1.11311112216477,24.1326108036276,2.89173632830175,30.3849094382335,8.77775272966643,11.188247536205,17.3897605763829,10.9704274570131,16.6493809578571,7.68236388515476,11.3448426107221,7.40527705582335,5.37005940125613,9.93887995939431,8.54403767449684,9.14441849503218,6.30574548692083,8.33882549574854,2.56793700136113,17.5915472782694,4.13283233396416,13.2793827131598,-1.00314672271904,6.18202071786906,5.3242938398653
Sweden,2.93880856494764,4.01932335022042,2.76322069518238,4.3964969134941,5.99375129083421,6.54987894904329,5.00825141209408,2.39186239578987,3.41739876675116,5.49045854363135,7.11035712022632,6.97301449147901,7.03376015271277,9.45829439188826,14.5123528677328,11.9189566872482,10.5295608586481,9.54924888631818,7.94292744053979,11.7167323073978,9.48153955672089,8.109528916069,10.1905861822197,7.55794994867331,6.56151859806349,6.53194891678768,4.86193319669812,6.34502869668374,7.95230716040169,8.71572011263902,8.97744551451672,0.977711736307725,3.24412963266903,2.62569006278912,3.71841690549932,0.824784897990256,1.51572014895886,0.533929076367983,0.898097751590044,1.42456060869409,2.37026956611477,1.53277715536638,1.76594496174134,0.313589716075384,0.885621225746974,1.94226521441085,2.75965980720194,3.13751015066788,2.05621443437334,1.02222708189845,0.908595824773244
Switzerland,,,,,,,,,,,,,,,,,,,,,5.6611073525235,7.34804099504613,2.36688412631398,3.75963793848204,2.27073060018898,3.03459394080367,2.19348242465685,2.79023844652393,3.4584604065889,4.60362127242988,5.43107722458332,2.02045425770017,2.38162437849574,1.26571179107719,0.734239119417637,0.193173914647772,-0.130187042889546,0.289181302390134,0.614935979364461,1.13163993496835,0.79532496537395,0.469832915297232,0.999455940329327,0.570691732063281,0.108183919717803,2.06130402917309,2.49360982092963,2.44493291010627,0.160406470599156,0.069651322968738,0.639695396072625
Syria,-0.565431674138097,-2.74774977250078,22.5011909973111,2.11542787516861,-2.95205343685316,7.59091374267164,0.937731013119091,4.32359634463906,-3.17530672024891,3.00423317373013,7.2075647254013,-7.89005606327893,16.844089994051,29.4506313237835,8.7562931510673,8.18303323651817,10.6633485662107,10.278012248196,16.1132972670242,17.4722936393497,17.1563835223367,2.40427538734336,5.04452848948323,7.16238045469105,4.0973253956932,26.3232801983669,25.405423429148,28.6146076396732,23.3270552315163,19.3348701571161,7.61051703436534,5.11898581864023,5.85308154694229,13.6234723199723,6.68404132771919,15.8965666545713,6.01124062837555,-0.299401042152368,7.44242752436797,9.70098596983003,4.56357153374182,-1.30517872276283,0.597453515599881,10.3293384441542,11.9664316099842,7.78974735672591,11.9671724781489,15.9549623203602,-2.80162780653512,6.26404325333938,
Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0190137214373,5.75909771160758,-2.55963156251094,7.32181825332046,6.22217751209195,99.6984825195168,573.795218740795,1207.21123625419,221.047637374869,346.000396877357,430.552790314703,65.2306649893609,87.827647074109,26.5072427881086,22.6678558635444,30.2081685752128,20.6698979892763,27.9130025003605,17.1997570822254,5.76346675503882,53.5951894311965,12.6921917652265,14.0566321445554,12.0963328082655,12.4820981360207,13.3272051549061
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6007439607681,22.4491856829327,28.1126043630582,25.375481117546,24.461986330024,31.1699542739544,26.8619513541043,19.3136558423181,20.5872321468631,27.339312119782,10.9093854258563,7.57206464454452,5.3055457088923,7.09923538098212,8.44988003595006,7.02232379684054,6.4262025230792,5.28334358358005,8.97160031032023,10.1099767404228,7.37849116572427,6.93316921241649,8.53972903027535
Thailand,3.69864514427786,0.540504803710903,-1.16673692837806,2.67775607624145,4.31658077897841,8.24532465020418,-1.66769755937511,-0.252979517291266,3.33337110088586,-4.99520306591899,-0.786322509613001,6.33693820472931,18.445646684904,20.3346799017416,3.48803249061989,4.49708260429362,6.01469883496732,9.69717773665818,8.64558397094311,12.7024809712129,8.37241975637106,5.05785459508242,3.64915651703446,1.44786942601105,2.17720527161856,1.6531545080625,4.72320965469773,5.91839778154866,6.11674386644849,5.7731839797497,5.74652281500612,4.49045358376057,3.28693902674027,5.20785072750701,5.58975011567695,4.0102920210671,4.06357109151227,9.23761929505132,-4.03822093815582,1.34616068711462,2.06947159641169,0.816857680424519,1.32797701266834,3.12588451358673,4.48707790096921,5.24289633405328,3.45281067333268,3.93130306407107,1.94664517168694,3.66319216862179,4.2483387242256
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99888930025918,0.144456482484642,0.031802231573152,4.71147896145096,-0.282979250610921,38.245370897899,1.22594254666039,5.6402954067624,10.4750308662298,5.09462736149857,1.43382819439157,8.89998001778353
Togo,-6.94683011188562,0.715476701812108,3.17491662846359,1.45983857203875,-2.32407247991691,5.73775865899076,1.74808941621463,0.060945380467331,4.83856091118746,-1.62125036305582,12.3932369484791,-0.372352789056279,3.13437415537328,42.0320807821051,-4.26383527883017,14.2100140717596,20.6574057173921,-12.3041865408444,7.54699876062026,10.4657265925848,12.6474222709186,7.08675790192979,14.2601236882221,1.87944530180393,3.40143735870026,5.59479995232832,1.65884167435055,2.5857764554752,0.99235452602629,2.97594445963085,2.67109280728471,3.2454346236339,-8.19677352318728,35.8423813632102,11.0842103708953,5.38792780748911,2.03603453957184,9.55663246091318,1.11512721667847,-4.29183125133318,7.74018210927578,6.21692310228764,-9.8238331735355,3.01646941975694,7.75250349346261,-0.780528265367323,2.64830768989954,14.4087754599095,1.91196412214836,1.78179199254632,3.76992343304016
Tokelau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,,,,,,,,,,,,,,,,,,,,,,7.86517405546714,8.25704905139347,6.5143791201066,10.2361666962615,16.170576178547,11.0120288175027,9.06918051830543,6.80510484548211,12.2477482003441,9.46130744124527,7.4474954866119,0.065788716204906,27.1723080787984,-2.9782422896515,5.07362230694588,-0.774037949782866,2.24263885934492,6.4446056267285,3.07899913694074,2.29545530866898,8.8652584865315,9.11377273693132,4.74818830472302,8.03720949334918,17.5905972808405,4.10530896690364,5.43812509292918,0.394070088858413,3.23279686688707,9.26452786366958
Transnistria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,-4.24012036497413,3.04751648659789,3.70102403466362,-2.47876851555311,2.75322336862224,-5.57303168184608,4.60952453466412,8.92237066370947,-0.054270752160846,1.87371379283864,6.63536593176985,11.1099255798856,21.1827002630381,57.5116689136843,24.5714588463156,7.99564432767899,13.3422929687721,3.16482449510373,24.7079805164158,22.7378653542761,5.02755633847494,12.1281082726265,7.51662848711479,5.51080749592154,1.25061663595878,-1.25239141877444,4.85619031524882,4.15456619272405,7.18177900367006,15.4924117941238,3.05220657538565,4.88448238362049,5.8784082860289,15.3696565614824,4.02407819202043,4.97303465996208,0.981695993286905,-1.53257363788927,7.93605420649494,12.8530692786394,2.86718606857541,-5.26003490429274,9.80655359762466,6.34376249557356,17.2909576726571,1.73654545259281,12.7024700151561,24.6263270087016,-26.6331547722681,6.93830869989729,9.74952792905795
Tunisia,,-3.06200377092625,4.14758598819975,1.19590305752637,10.7709222899622,1.52790171640669,4.1314488056523,1.32910812332506,1.38076220139511,6.59928727622507,5.4833072550306,2.88672286105567,8.56080415176459,24.3947256977198,4.99456039022017,2.89755297444221,9.65330950093546,6.46492927616462,10.3878413391779,12.7987631874277,11.4107477624608,16.0076606467707,12.7007166024095,6.98120230917254,3.59712126732359,3.52266732234578,5.17071182953399,7.70419436629908,8.82928314571414,4.4765042767303,7.03680210624297,5.69154491288906,4.69134300298009,4.52605795540637,5.35109508416245,4.35659572566551,14.1253366199803,3.09310456512173,3.3976027202097,3.68984710772912,2.86932655884951,1.90483859977328,1.93711438542297,3.62128213611091,3.66135952327309,3.43049606112322,2.57938058666973,6.07608049262409,3.085041019147,4.61213866638613,3.8330648678548
Turkey,4.74650455927052,5.37413524191489,6.41690032338691,2.34452474613482,3.9805063341223,6.27738400275142,5.93311275042323,4.62487153134697,6.8763171400181,8.64450427719336,16.9020870391094,10.9756759658629,21.9302189621108,28.9923471526189,21.3092403319191,15.6126575181558,24.0890228833316,47.5411471702516,76.7208663554447,93.0032246464594,44.0570706704476,28.2268344621803,26.2582452572524,48.2368325301476,53.0544770840662,36.0068854968193,33.6122290952761,69.018131103144,75.40483061535,58.2443981094438,59.1641068724937,65.1994382803174,68.3794283752619,104.749137204577,86.0075424413074,77.2235122131083,81.4548625762438,137.964852841967,54.1790074728197,49.2258731697671,52.8505510440791,37.424838368763,23.2703147917536,12.3998733800422,7.08429226030208,9.33086821672673,6.22093192799191,11.9944160601075,5.29434107195334,5.67573972105748,8.62527038824736
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.9645390070922,10.6799336650083,6.25517812758906,102.960181145414,2773.37743967703,1291.66666666667,952.308925076082,705.718127174944,1174.28836328487,61.5647345582076,18.0704818092322,23.0580439317708,9.79608997267178,14.6445058315102,8.35489533477573,12.1355994143765,6.02869812787984,7.06502063138492,11.8238029561167,8.53565384169161,59.7403855468372,1.26949815070854,-1.79547409483067,9.67321070642957
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64635657079735,7.34495432580384,2.54626148969908,-4.66366980259224,5.14782967284208,12.6928451963284,-1.30488854222,2.74037059071502,6.12121178033753,14.453759516556,-2.93959138964335,-1.37940455710115,7.93814785999798,5.39785621959447,1.40246351586558,0.648536980126408,1.91911494723026,-0.11105359547274,-1.64373579935942,7.43065672619035,0.496088424784389
Uganda,,,,,,,,,,,,,,,,,,,,,,,45.9444926108541,25.2768102268631,120.335945701815,137.280875159803,180.98801172522,189.975114411422,115.44673104547,44.3800896736818,26.0193367001838,45.0680290947527,30.1368714464994,6.84849755064936,9.37643763892588,4.57248127972242,3.0952685200491,8.78570685280202,-0.113130549923284,11.1173058834273,4.53447581085867,-3.16955634220004,7.80674087423017,15.5875499855512,-1.74118529397026,2.40562021765338,7.32124731830473,6.36721329708823,14.5670273453144,9.5119708760303,4.85422494791187
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71812832021465,3.84438515071579,16.3419167981432,95.6185758534158,1761.25648011912,3334.79834528134,953.461180510212,415.809871556189,66.1456629659077,18.0737959735585,12.0120189219363,27.3999247180838,23.1159426071962,9.94718615110209,5.12184189891001,8.220602864018,15.1556536139508,24.5522926827311,14.8782515960484,22.7526076490092,28.5834739960907,13.0736131313889,13.8596911736161,15.6065721951699
United Arab Emirates,,,,,,,,,,,,,,,,11.774331394887,5.2557560886434,-3.66111153140885,7.05102054466972,9.51597606318246,7.05448397756088,1.31286872992789,-3.61801720631486,-6.09746720021455,0.74053290348732,-1.69848532660144,3.68558481396228,2.38104574878864,1.75127658086764,3.33590053116832,0.81084872985393,1.80682609801362,1.27803630799038,-0.262474912127104,3.90747974050856,5.77304392158777,-0.95230072944247,-4.25444531184416,8.44337745069761,11.4595358015775,-2.34930766459054,3.77083954516183,4.0724067940058,8.5014220540065,16.526016881078,11.8869175643572,12.6099077583966,18.0718499404161,-12.7325377637278,8.5490323581741,15.3769088994026
United Kingdom,3.37635656375855,3.7176385625127,1.97279530522354,4.05458270044903,4.79583450670373,4.31865868358284,2.88783070730332,4.20711048868989,5.45164153064354,8.10978081140985,9.33584537816334,8.10287714106215,7.39363532002557,14.7706198297708,27.1313474555885,15.244693869958,13.6291233745546,11.6593714275944,14.5799406010398,19.3796195959026,11.2576404053014,7.29231126839443,5.42566306608683,4.57640559241833,5.81797218826259,3.4200464445326,5.34833789383329,6.27994378596144,7.32432089212483,7.72915878657719,6.45905718836272,3.75922284265072,2.8765220906109,1.58163202344137,2.67829795406919,3.61904651014444,-0.028582032916773,2.00431964424565,1.92912190595193,0.618912574873747,1.44816454831329,2.53564952439105,2.3507628109479,2.49376652143825,2.18692471070784,3.23266327523335,2.26586372336546,3.13445114713436,1.65494343796544,2.86140664233541,2.32589029853843
United States,1.22957628878588,1.36648663349732,1.05940840635859,1.50904809706378,1.87816742480962,2.95281535214202,3.09599803755482,4.25566038086048,4.73253606209398,5.07192029914378,4.98588773284328,4.29411161838043,5.54093366393913,9.08178977761578,9.46823257421752,5.71074383000743,6.37033246175697,7.01048016240244,8.34267568018528,9.12024534740672,9.37235568092343,6.09278108911246,3.95552922027618,3.75569695700948,3.05395688206416,2.23597109547988,2.92993114545568,3.48236537418862,3.76440587812614,3.79257951968894,3.39835885919825,2.10632947740659,2.19238553315937,2.03602675682986,2.32644986739743,1.77072765123766,1.92776837029547,1.40484777965119,1.46629433153518,2.16372748272435,2.26709483347508,1.62388362869481,2.10647165400006,2.81143588475513,3.31926291342452,3.22598151708739,2.8991114963123,2.21134703687218,1.06345498105966,1.15232634848643,2.73128343245979
Uruguay,18.4354657100704,11.7779006193484,19.8983476943378,40.331636851758,62.1466052849622,72.4233722962452,78.6166996633701,116.194672224919,27.0722839809504,4.1993686270426,31.6849970450561,69.1685138151316,191.562827286567,28.488382369698,65.9765630312356,47.2911200554186,55.6066101884542,46.8016881627524,79.208127964801,54.7628109273537,27.3445995324856,18.1622705976835,53.7310492655905,56.3495996411542,74.0171615030492,70.9633396677139,72.7839899106873,74.6363884415573,76.079466095825,106.836676518362,100.808167641308,59.623622709756,47.8519288874361,38.9571823435745,41.0483268864553,26.4317377718668,27.4851660805901,12.3839054902541,4.32609618270914,3.53930850739661,4.82661832860704,12.6162766219857,16.5416351543383,10.1050560034229,0.677868458073249,6.53333455387566,9.41747347662248,8.02353641326789,5.63672332545477,5.48388518173601,7.96051174007582
USSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.30707973522418,1.38053329108774,3.97968935881845,90.7272799887224,712.149260324136,1078.88285459788,1238.59527067705,370.943953240981,81.5552546911035,66.0870678060603,38.9979555937142,44.1153632860601,47.3407868360181,45.1896535729802,45.4493729147905,26.8027487471349,15.6481218428097,21.3741313350511,21.5002518874117,24.0132963897766,19.8922124118449,20.775750907041,19.5516088886811,15.0726613691709
Wallis et Futuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,,,,,,,,,,,,,,,,,,,,6.61619777013944,7.45001117777623,-1.64752037848429,1.8099129421594,12.1664442961975,-3.4406548010668,-2.97488848283241,16.4554319355311,9.81152794067435,6.45173636352436,-0.99691448499479,10.2954266254331,2.77852740361766,2.04850280462641,2.34612902418473,1.71352744487754,2.07728132354066,3.17785897732061,8.15710237780298,3.07515093529209,2.1845913159827,3.72253247753254,1.66991737120492,1.31568330431901,1.64593044676229,0.39285018143471,4.98300982171951,4.81406801349414,4.76446346127008,1.31273456596472,2.79124591508931,2.39693192713331
